year,month,salesperson,category,region,customer,m_sales,m_gm
2014,Jan,Andre,_Others,QC,GFS,15465.359999999995,4964.7599999999966
2014,Jan,Andre,_Others,QC,INDEPEND,27678.880000000005,3208.9300000000112
2014,Jan,Andre,_Others,QC,OTHER,1,-40.629999999999995
2014,Jan,Andre,_Others,QC,SAPUTO,1573.8299999999999,404.97999999999979
2014,Jan,Andre,_Others,QC,SYSCO,6277.1500000000005,2508.4000000000005
2014,Jan,Andre,Beets,QC,GFS,1318.1700000000001,398.6400000000001
2014,Jan,Andre,Beets,QC,SYSCO,88.75,15.769999999999996
2014,Jan,Andre,Capers,QC,GFS,1242.27,507.68999999999983
2014,Jan,Andre,Capers,QC,INDEPEND,2283.5,446.18999999999983
2014,Jan,Andre,Capers,QC,SYSCO,4565.0199999999995,1958.0999999999999
2014,Jan,Andre,Cherries,QC,METRO,-3038,-702.26000000000022
2014,Jan,Andre,Cherries,QC,GFS,3144.3899999999999,1217.4399999999998
2014,Jan,Andre,Cherries,QC,INDEPEND,4558.8500000000004,1136.75
2014,Jan,Andre,Cherries,QC,SYSCO,440.63999999999999,129.32999999999998
2014,Jan,Andre,Gherkins,QC,GFS,657.34000000000003,276.34000000000009
2014,Jan,Andre,Gherkins,QC,INDEPEND,444.55000000000001,101.34000000000003
2014,Jan,Andre,Gherkins,QC,SYSCO,600.07000000000005,219.07000000000011
2014,Jan,Andre,Horseradish,QC,GFS,850.14999999999998,231.45000000000005
2014,Jan,Andre,Horseradish,QC,INDEPEND,540.5,133.91999999999996
2014,Jan,Andre,Horseradish,QC,SYSCO,47,11.649999999999999
2014,Jan,Andre,Olives,QC,GFS,4585.3400000000001,1596.48
2014,Jan,Andre,Olives,QC,INDEPEND,16392.709999999999,3374.2300000000032
2014,Jan,Andre,Olives,QC,SAPUTO,3850.8000000000002,238.58000000000038
2014,Jan,Andre,Olives,QC,SYSCO,16244,4193.590000000002
2014,Jan,Andre,Onions,QC,GFS,1406.5600000000002,658.94000000000017
2014,Jan,Andre,Onions,QC,INDEPEND,788.51999999999998,265.17999999999995
2014,Jan,Andre,Pepper,QC,GFS,7608.1999999999989,1947.9299999999994
2014,Jan,Andre,Pepper,QC,INDEPEND,1657.0699999999999,399.85999999999967
2014,Jan,Andre,Pepper,QC,SAPUTO,3298.5,1055.6399999999999
2014,Jan,Andre,Pepper,QC,SYSCO,1605.99,458.25
2014,Jan,Andre,Pickle,QC,GFS,1710.1300000000001,602.82000000000016
2014,Jan,Andre,Pickle,QC,INDEPEND,8502.9799999999996,2066.8199999999979
2014,Jan,Andre,Pickle,QC,SYSCO,11582.73,2917.1499999999978
2014,Jan,Andre,Relish,QC,GFS,1888.77,704.76999999999975
2014,Jan,Andre,Relish,QC,INDEPEND,5847.1999999999998,1526.6199999999999
2014,Jan,Andre,Relish,QC,SYSCO,1934.25,457.18999999999983
2014,Jan,Andre,Sauces,QC,INDEPEND,5078.6999999999998,689.48999999999978
2014,Jan,Andre,Sauces,QC,SYSCO,939.57999999999993,136.57999999999993
2014,Jan,Andre,Sauerkraut,QC,INDEPEND,1093.9300000000001,294.26999999999998
2014,Jan,Andre,Sauerkraut,QC,SYSCO,358.47000000000003,125.66000000000003
2014,Jan,Andre,Tapenades,QC,OTHER,1,-21.920000000000002
2014,Jan,Andre,Tapenades,QC,SYSCO,-285,-55.430000000000007
2014,Jan,Andre,ZOthers,QC,GFS,14613.820000000002,4780.0300000000007
2014,Jan,Andre,ZOthers,QC,INDEPEND,17061.900000000001,4093.2999999999993
2014,Jan,Andre,ZOthers,QC,OTHER,1,-3.96
2014,Jan,Andre,ZOthers,QC,SYSCO,27744.220000000001,5243.1000000000022
2014,Jan,Bob2,_Others,ON,SYSCO,20070.010000000009,7163.8400000000129
2014,Jan,Bob2,Beets,ON,SYSCO,37.390000000000001,7.5599999999999987
2014,Jan,Bob2,Capers,ON,SYSCO,209.84000000000003,71.440000000000055
2014,Jan,Bob2,Cherries,ON,SYSCO,34,10.199999999999999
2014,Jan,Bob2,Gherkins,ON,SYSCO,691.32000000000005,263.98000000000002
2014,Jan,Bob2,Horseradish,ON,SYSCO,132,61.590000000000003
2014,Jan,Bob2,Olives,ON,SYSCO,1030.6899999999991,365.15999999999917
2014,Jan,Bob2,Onions,ON,SYSCO,13.99,4.0699999999999985
2014,Jan,Bob2,Pepper,ON,SYSCO,420.48000000000002,110.30000000000001
2014,Jan,Bob2,Pickle,ON,SYSCO,1800.78,606.42000000000007
2014,Jan,Bob2,Relish,ON,SYSCO,25.98,4.8499999999999979
2014,Jan,Bob2,Sauerkraut,ON,SYSCO,351.84000000000003,74.440000000000055
2014,Jan,Bob2,Skewer,ON,SYSCO,86,37.25
2014,Jan,Bob2,Tapenades,ON,SYSCO,97.300000000000011,25.75
2014,Jan,Bob2,ZOthers,ON,SYSCO,26812.510000000009,6711.2700000000114
2014,Jan,Christian,Beets,ON,METRO,15719.52,1347.6700000000001
2014,Jan,Christian,Beets,QC,I-NOV,95.450000000000003,19.299999999999997
2014,Jan,Christian,Beets,QC,METRO,10954.299999999999,702.72000000000116
2014,Jan,Christian,Capers,ON,METRO,4868.6400000000003,1528.0299999999997
2014,Jan,Christian,Capers,QC,METRO,16526.189999999999,3947.619999999999
2014,Jan,Christian,Capers,QC,METRO,9737.2800000000007,3056.0400000000009
2014,Jan,Christian,Cherries,ON,GIANTTIG,1099.5600000000002,81.100000000000364
2014,Jan,Christian,Cherries,QC,DISTRIBU,161.00999999999999,56.019999999999982
2014,Jan,Christian,Cherries,QC,INDEPEND,428.44999999999999,146.53999999999996
2014,Jan,Christian,Cherries,QC,METRO,11994.700000000001,6375.7600000000002
2014,Jan,Christian,Cherries,QC,OTHER,1,-14.829999999999998
2014,Jan,Christian,Cherries,QC,SOBEYS,6969.6000000000004,3609.880000000001
2014,Jan,Christian,Gherkins,ON,GIANTTIG,-2780.75,-188.47000000000025
2014,Jan,Christian,Gherkins,QC,DISTRIBU,162,28.799999999999983
2014,Jan,Christian,Gherkins,QC,METRO,16974.66,8283.1700000000001
2014,Jan,Christian,Gherkins,QC,OTHER,1,-11.100000000000001
2014,Jan,Christian,Horseradish,QC,I-NOV,2304,805.83999999999992
2014,Jan,Christian,Olives,ON,GIANTTIG,-12.949999999999999,-2.0799999999999983
2014,Jan,Christian,Olives,ON,METRO,51301.429999999993,10036.25
2014,Jan,Christian,Olives,QC,DISTRIBU,1457.28,317.08000000000015
2014,Jan,Christian,Olives,QC,INDEPEND,72.5,-9.3499999999999943
2014,Jan,Christian,Olives,QC,I-NOV,1394,299.25999999999999
2014,Jan,Christian,Olives,QC,METRO,37299.849999999999,9650.2399999999943
2014,Jan,Christian,Olives,QC,OTHER,1,-3
2014,Jan,Christian,Olives,QC,SOBEYS,30447.82,11418.830000000002
2014,Jan,Christian,Onions,ON,METRO,3442.8000000000002,651.40999999999985
2014,Jan,Christian,Onions,QC,INDEPEND,292.60000000000002,104.16000000000003
2014,Jan,Christian,Onions,QC,METRO,9015.119999999999,3222.7699999999986
2014,Jan,Christian,Pepper,ON,METRO,37372.199999999997,6727.0199999999968
2014,Jan,Christian,Pepper,QC,METRO,409.39999999999998,72.899999999999977
2014,Jan,Christian,Pepper,QC,I-NOV,4639.1399999999994,1525.4899999999993
2014,Jan,Christian,Pepper,QC,METRO,2542.2600000000002,608.34000000000015
2014,Jan,Christian,Pepper,QC,OTHER,1,-35.310000000000002
2014,Jan,Christian,Pickle,ON,GIANTTIG,26567.279999999999,9656.1999999999971
2014,Jan,Christian,Pickle,ON,METRO,2441.25,855.85000000000014
2014,Jan,Christian,Pickle,QC,METRO,360,16.899999999999977
2014,Jan,Christian,Pickle,QC,DISTRIBU,27,10.539999999999999
2014,Jan,Christian,Pickle,QC,I-NOV,18920.420000000002,2402.4700000000012
2014,Jan,Christian,Pickle,QC,OTHER,1,-67.099999999999994
2014,Jan,Christian,Relish,ON,GIANTTIG,3648,481.24000000000024
2014,Jan,Christian,Relish,ON,METRO,37517.400000000001,-4525.0099999999948
2014,Jan,Christian,Relish,QC,DISTRIBU,212.88,12.899999999999977
2014,Jan,Christian,Relish,QC,INDEPEND,610.59000000000003,102.62
2014,Jan,Christian,Relish,QC,METRO,58997.890000000007,6065.9000000000087
2014,Jan,Christian,Relish,QC,OTHER,1,-8.3399999999999999
2014,Jan,Christian,Relish,QC,SOBEYS,11007.599999999999,4497.2199999999993
2014,Jan,Christian,Sauces,ON,METRO,15354.450000000001,4356.8000000000011
2014,Jan,Christian,Sauces,QC,METRO,26478.860000000001,3808.4400000000023
2014,Jan,Christian,Sauerkraut,ON,METRO,13292.16,1113.9600000000009
2014,Jan,Christian,Sauerkraut,QC,METRO,99.950000000000003,13.260000000000005
2014,Jan,Christian,Sauerkraut,QC,DISTRIBU,50.200000000000003,15.520000000000003
2014,Jan,Christian,Sauerkraut,QC,I-NOV,2088,701.01999999999998
2014,Jan,Christian,Skewer,ON,METRO,1799.5,849.22000000000003
2014,Jan,Christian,Tapenades,QC,INDEPEND,313.28999999999996,89.449999999999989
2014,Jan,Christian,Tapenades,QC,SOBEYS,9180,3541.8899999999994
2014,Jan,Christian,ZOthers,ON,METRO,3488.1599999999999,547.48999999999978
2014,Jan,Christian,ZOthers,QC,METRO,355,117.85999999999999
2014,Jan,Christian,ZOthers,QC,I-NOV,319.5,87.830000000000013
2014,Jan,Christian,ZOthers,QC,METRO,5813.6000000000004,912.48000000000047
2014,Jan,David,_Others,EA,GFS,569.39999999999998,213.38
2014,Jan,David,_Others,EA,SYSCO,672.36000000000001,229.67000000000002
2014,Jan,David,_Others,ON,CHAIN,27628.5,6694.4500000000007
2014,Jan,David,_Others,ON,COLABOR,11883.74,2581.2299999999996
2014,Jan,David,_Others,ON,FLANAGAN,3077.5999999999999,1018.8700000000003
2014,Jan,David,_Others,ON,GFS,21861.260000000002,7839.1400000000012
2014,Jan,David,_Others,ON,INDEPEND,235,39.159999999999997
2014,Jan,David,_Others,ON,OTHER,1,-15.34
2014,Jan,David,_Others,ON,SYSCO,17130.720000000005,4991.6300000000047
2014,Jan,David,_Others,QC,COLABOR,30735.989999999998,5160.4199999999946
2014,Jan,David,Beets,ON,GFS,908.46000000000004,295.44000000000005
2014,Jan,David,Beets,ON,INDEPEND,1597.5,283.90000000000009
2014,Jan,David,Beets,ON,SYSCO,18682.400000000001,4553.8700000000008
2014,Jan,David,Capers,EA,SYSCO,1041.1199999999999,445.92999999999984
2014,Jan,David,Capers,ON,COLABOR,2472.5,890.6099999999999
2014,Jan,David,Capers,ON,FLANAGAN,237,88.199999999999989
2014,Jan,David,Capers,ON,GFS,3858.4200000000001,1494.7599999999998
2014,Jan,David,Capers,ON,INDEPEND,210,61.200000000000017
2014,Jan,David,Capers,ON,SYSCO,9358.2600000000002,4032.96
2014,Jan,David,Capers,QC,COLABOR,61.950000000000003,20.899999999999999
2014,Jan,David,Cherries,EA,GFS,1237.5,513.58000000000004
2014,Jan,David,Cherries,EA,SYSCO,4880.0699999999997,1619.1199999999994
2014,Jan,David,Cherries,ON,COLABOR,1728,573.95000000000005
2014,Jan,David,Cherries,ON,GFS,5818.0799999999999,2488.1099999999997
2014,Jan,David,Cherries,ON,INDEPEND,113,17.20999999999998
2014,Jan,David,Cherries,ON,OTHER,1,-12.06
2014,Jan,David,Cherries,ON,SYSCO,15841.200000000001,5418.9699999999993
2014,Jan,David,Cherries,QC,COLABOR,3611,859.38000000000011
2014,Jan,David,Gherkins,EA,SYSCO,287.25,47.5
2014,Jan,David,Gherkins,ON,COLABOR,103.8,37.540000000000006
2014,Jan,David,Gherkins,ON,FLANAGAN,351.30000000000001,119.39999999999998
2014,Jan,David,Gherkins,ON,GFS,842.51999999999998,346.86999999999995
2014,Jan,David,Gherkins,ON,SYSCO,3000.3500000000004,1095.3900000000006
2014,Jan,David,Gherkins,QC,COLABOR,26.989999999999998,10.419999999999998
2014,Jan,David,Horseradish,EA,SYSCO,399.5,98.990000000000009
2014,Jan,David,Horseradish,ON,GFS,503.37,118.42999999999995
2014,Jan,David,Horseradish,ON,SYSCO,2676.4000000000001,539.73000000000002
2014,Jan,David,Horseradish,QC,COLABOR,164.5,40.760000000000005
2014,Jan,David,Olives,EA,GFS,1113.27,272.81999999999994
2014,Jan,David,Olives,EA,SYSCO,4630.9800000000005,1260.6800000000003
2014,Jan,David,Olives,ON,CHAIN,22675,3327.4000000000015
2014,Jan,David,Olives,ON,COLABOR,17960.629999999997,3981.3799999999974
2014,Jan,David,Olives,ON,FLANAGAN,7081.5900000000001,1898.3000000000011
2014,Jan,David,Olives,ON,GFS,8774.6000000000004,3007.8400000000001
2014,Jan,David,Olives,ON,INDEPEND,768,83.409999999999968
2014,Jan,David,Olives,ON,OTHER,1,-8.879999999999999
2014,Jan,David,Olives,ON,SYSCO,55082.530000000006,15256.540000000008
2014,Jan,David,Olives,QC,COLABOR,15252.699999999999,3041.3400000000001
2014,Jan,David,Onions,EA,SYSCO,121.45,48.840000000000018
2014,Jan,David,Onions,ON,FLANAGAN,23.5,8.9800000000000004
2014,Jan,David,Onions,ON,SYSCO,2036.4300000000001,823.71000000000004
2014,Jan,David,Onions,QC,COLABOR,70.5,26.939999999999998
2014,Jan,David,Pepper,EA,GFS,1653.1399999999999,624.8599999999999
2014,Jan,David,Pepper,EA,SYSCO,2360.9000000000001,690.25999999999976
2014,Jan,David,Pepper,ON,CHAIN,27013.200000000001,5926.4399999999987
2014,Jan,David,Pepper,ON,COLABOR,7862.3199999999997,2154.8800000000001
2014,Jan,David,Pepper,ON,FLANAGAN,3238.3699999999999,658.78999999999951
2014,Jan,David,Pepper,ON,GFS,27831.079999999998,9408.7200000000012
2014,Jan,David,Pepper,ON,INDEPEND,600,107.33999999999997
2014,Jan,David,Pepper,ON,OTHER,1,-60.299999999999997
2014,Jan,David,Pepper,ON,SYSCO,32502.120000000003,8057.4300000000039
2014,Jan,David,Pepper,QC,COLABOR,2567.0799999999999,606.30999999999995
2014,Jan,David,Pickle,EA,GFS,857.44000000000005,264.66000000000008
2014,Jan,David,Pickle,EA,SYSCO,16107.959999999999,4177.8500000000004
2014,Jan,David,Pickle,ON,COLABOR,21610.450000000004,3611.5
2014,Jan,David,Pickle,ON,FLANAGAN,6090.0999999999995,1629.1799999999994
2014,Jan,David,Pickle,ON,GFS,14393.710000000001,3922.880000000001
2014,Jan,David,Pickle,ON,INDEPEND,7838.0300000000007,1706.2500000000009
2014,Jan,David,Pickle,ON,OTHER,1,-94.280000000000001
2014,Jan,David,Pickle,ON,SYSCO,85987.929999999993,21658.040000000001
2014,Jan,David,Pickle,QC,COLABOR,7473.1400000000003,1744.6199999999999
2014,Jan,David,Relish,EA,SYSCO,1058.1999999999998,-144.39000000000033
2014,Jan,David,Relish,ON,COLABOR,20768.799999999999,-3595.1299999999974
2014,Jan,David,Relish,ON,FLANAGAN,1966.3000000000002,748.99000000000024
2014,Jan,David,Relish,ON,GFS,710.63999999999999,233.08999999999992
2014,Jan,David,Relish,ON,INDEPEND,976.95000000000005,270.84000000000003
2014,Jan,David,Relish,ON,SYSCO,5504.5899999999992,1505.7299999999996
2014,Jan,David,Relish,QC,COLABOR,3995.1999999999998,1101.7799999999997
2014,Jan,David,Sauces,ON,COLABOR,502.38,94.970000000000027
2014,Jan,David,Sauces,ON,FLANAGAN,258.91999999999996,63.649999999999949
2014,Jan,David,Sauces,ON,GFS,347.30000000000001,127.87999999999997
2014,Jan,David,Sauces,ON,INDEPEND,182.5,39.409999999999997
2014,Jan,David,Sauces,ON,SYSCO,3163.8600000000001,727.42000000000007
2014,Jan,David,Sauces,QC,COLABOR,3838.0799999999999,525.10999999999967
2014,Jan,David,Sauerkraut,EA,SYSCO,122.99000000000001,45.390000000000001
2014,Jan,David,Sauerkraut,ON,COLABOR,423.80000000000001,135.29000000000002
2014,Jan,David,Sauerkraut,ON,FLANAGAN,1140.75,361.98000000000002
2014,Jan,David,Sauerkraut,ON,GFS,2353.8899999999999,723.13999999999987
2014,Jan,David,Sauerkraut,ON,INDEPEND,169.90000000000001,59.040000000000006
2014,Jan,David,Sauerkraut,ON,OTHER,1,-16.640000000000001
2014,Jan,David,Sauerkraut,ON,SYSCO,14186.200000000001,4580.8099999999995
2014,Jan,David,Sauerkraut,QC,COLABOR,1070.3700000000001,371.95000000000005
2014,Jan,David,Skewer,ON,COLABOR,1054,407.81999999999994
2014,Jan,David,Skewer,ON,FLANAGAN,531,238.49000000000001
2014,Jan,David,Skewer,ON,GFS,2208.5,989.73000000000002
2014,Jan,David,Skewer,ON,OTHER,1,-8.120000000000001
2014,Jan,David,Skewer,ON,SYSCO,6569.1600000000008,2771.5200000000009
2014,Jan,David,ZOthers,EA,GFS,800.89999999999998,312.63999999999999
2014,Jan,David,ZOthers,EA,SYSCO,3899.02,903.76999999999953
2014,Jan,David,ZOthers,ON,COLABOR,2379.2600000000002,591.19000000000005
2014,Jan,David,ZOthers,ON,FLANAGAN,4851.5700000000006,1201.6900000000005
2014,Jan,David,ZOthers,ON,GFS,8964.2900000000009,3547.2300000000014
2014,Jan,David,ZOthers,ON,INDEPEND,903,272.68999999999994
2014,Jan,David,ZOthers,ON,OTHER,1,-36.560000000000002
2014,Jan,David,ZOthers,ON,SYSCO,38064.629999999997,11772.099999999995
2014,Jan,David,ZOthers,QC,COLABOR,9157.7899999999991,2390.6499999999987
2014,Jan,Karl,_Others,ON,CHAIN,581.5,183
2014,Jan,Karl,_Others,ON,INDEPEND,13930.720000000001,2316.1600000000017
2014,Jan,Karl,_Others,QC,INDEPEND,502.35000000000002,179.59000000000003
2014,Jan,Karl,Beets,ON,INDEPEND,4178.6899999999996,733.46999999999935
2014,Jan,Karl,Beets,QC,INDEPEND,996.25,193.49000000000001
2014,Jan,Karl,Capers,ON,INDEPEND,2546.6999999999998,769.2199999999998
2014,Jan,Karl,Capers,QC,INDEPEND,810,176.28999999999996
2014,Jan,Karl,Cherries,ON,INDEPEND,5518.7299999999996,1561.7899999999991
2014,Jan,Karl,Cherries,QC,INDEPEND,1020,305.77999999999997
2014,Jan,Karl,Gherkins,ON,INDEPEND,3414.5000000000005,1101.2900000000009
2014,Jan,Karl,Horseradish,ON,INDEPEND,278,67.650000000000006
2014,Jan,Karl,Horseradish,QC,INDEPEND,188,46.599999999999994
2014,Jan,Karl,Olives,ON,SYSCO,12311.35,1375.8199999999997
2014,Jan,Karl,Olives,ON,CHAIN,2412,461.27999999999975
2014,Jan,Karl,Olives,ON,INDEPEND,29304.040000000001,4341.0799999999981
2014,Jan,Karl,Olives,ON,SAPUTO,26006.400000000001,576.09000000000378
2014,Jan,Karl,Olives,QC,METRO,5141,838.46999999999935
2014,Jan,Karl,Olives,QC,INDEPEND,659.70000000000005,128.72000000000003
2014,Jan,Karl,Onions,ON,INDEPEND,792.96000000000004,304.22000000000008
2014,Jan,Karl,Onions,QC,INDEPEND,1128,430.87
2014,Jan,Karl,Pepper,ON,INDEPEND,6915.6000000000004,1759.4200000000001
2014,Jan,Karl,Pepper,ON,SAPUTO,6365,2107.54
2014,Jan,Karl,Pepper,QC,INDEPEND,16.5,5.2999999999999989
2014,Jan,Karl,Pickle,ON,INDEPEND,29578.379999999994,5982.7299999999923
2014,Jan,Karl,Pickle,QC,METRO,18612,2053.0699999999997
2014,Jan,Karl,Relish,ON,INDEPEND,6283.3900000000012,1436.5700000000015
2014,Jan,Karl,Sauces,ON,INDEPEND,2075.6800000000003,146.22000000000025
2014,Jan,Karl,Sauces,ON,SAPUTO,4392,250.80999999999949
2014,Jan,Karl,Sauerkraut,ON,INDEPEND,3318.9300000000003,754.72000000000025
2014,Jan,Karl,Skewer,ON,INDEPEND,885,397.48000000000002
2014,Jan,Karl,ZOthers,ON,CHAIN,7076.75,1634.6000000000013
2014,Jan,Karl,ZOthers,ON,INDEPEND,21341.509999999998,3675.1799999999967
2014,Jan,Karl,ZOthers,ON,SAPUTO,1012,289.71000000000004
2014,Jan,Karl,ZOthers,QC,INDEPEND,621,153.70000000000005
2014,Jan,Laura,_Others,ON,SYSCO,464.69999999999999,114.03999999999996
2014,Jan,Laura,_Others,ON,DISTRIBU,19.989999999999998,2.639999999999997
2014,Jan,Laura,_Others,ON,GRANDECH,703,131.63999999999999
2014,Jan,Laura,_Others,ON,INDEPEND,2738.8600000000006,452.24000000000024
2014,Jan,Laura,_Others,ON,LOBLAWS,3213.5799999999999,184.22999999999956
2014,Jan,Laura,_Others,ON,METRO,162,32.579999999999984
2014,Jan,Laura,_Others,ON,STARSKY,408,157.16000000000003
2014,Jan,Laura,Beets,ON,SYSCO,149.46000000000001,31.419999999999987
2014,Jan,Laura,Beets,ON,DISTRIBU,145.31999999999999,38.709999999999994
2014,Jan,Laura,Beets,ON,INDEPEND,330.13999999999999,50.519999999999982
2014,Jan,Laura,Capers,ON,SYSCO,19.989999999999998,6.4800000000000004
2014,Jan,Laura,Capers,ON,INDEPEND,813.46999999999991,186.38999999999999
2014,Jan,Laura,Cherries,ON,SYSCO,115.56,40.990000000000009
2014,Jan,Laura,Cherries,ON,INDEPEND,2500.6999999999998,690.57999999999993
2014,Jan,Laura,Cherries,ON,STARSKY,12.18,0.50999999999999801
2014,Jan,Laura,Eggs,ON,INDEPEND,62,24.549999999999997
2014,Jan,Laura,Gherkins,ON,SYSCO,107.5,27.590000000000003
2014,Jan,Laura,Gherkins,ON,INDEPEND,311.18000000000001,141.57999999999998
2014,Jan,Laura,Horseradish,ON,DISTRIBU,20.600000000000001,10.610000000000001
2014,Jan,Laura,Horseradish,ON,INDEPEND,178.21000000000001,73.63000000000001
2014,Jan,Laura,Olives,ON,SYSCO,1282.3499999999999,344.22000000000003
2014,Jan,Laura,Olives,ON,DISTRIBU,872.5,132.23000000000002
2014,Jan,Laura,Olives,ON,GRANDECH,4598.4499999999998,915.37000000000126
2014,Jan,Laura,Olives,ON,INDEPEND,4621.1999999999989,1201.619999999999
2014,Jan,Laura,Olives,ON,LOBLAWS,4005,-204.42000000000007
2014,Jan,Laura,Olives,ON,STARSKY,74.820000000000007,5.0600000000000165
2014,Jan,Laura,Onions,ON,INDEPEND,47,17.950000000000003
2014,Jan,Laura,Onions,ON,STARSKY,24.960000000000001,5.1200000000000045
2014,Jan,Laura,Pepper,ON,SYSCO,122.98999999999999,23.919999999999987
2014,Jan,Laura,Pepper,ON,DISTRIBU,145.42999999999998,11.869999999999976
2014,Jan,Laura,Pepper,ON,GRANDECH,308.99000000000001,57.53000000000003
2014,Jan,Laura,Pepper,ON,INDEPEND,2221.25,-397.04000000000042
2014,Jan,Laura,Pepper,ON,STARSKY,105,19.459999999999994
2014,Jan,Laura,Pickle,ON,SYSCO,622.22000000000003,222.62
2014,Jan,Laura,Pickle,ON,DENNINGE,1271.7,499.00999999999999
2014,Jan,Laura,Pickle,ON,INDEPEND,1529.29,301.47000000000003
2014,Jan,Laura,Pickle,ON,STARSKY,125.40000000000001,29.350000000000009
2014,Jan,Laura,Relish,ON,INDEPEND,98.819999999999993,19.569999999999993
2014,Jan,Laura,Relish,ON,METRO,20.880000000000003,4.2100000000000009
2014,Jan,Laura,Sauces,ON,SYSCO,22.5,5.240000000000002
2014,Jan,Laura,Sauces,ON,INDEPEND,39,17.769999999999996
2014,Jan,Laura,Sauerkraut,ON,DISTRIBU,72,19.990000000000002
2014,Jan,Laura,Sauerkraut,ON,GRANDECH,0,4.4408920985006262E-16
2014,Jan,Laura,Sauerkraut,ON,INDEPEND,557.30000000000007,152.89000000000004
2014,Jan,Laura,Skewer,ON,INDEPEND,88.5,39.75
2014,Jan,Laura,Tapenades,ON,SYSCO,30.960000000000001,9.0600000000000023
2014,Jan,Laura,Tapenades,ON,GRANDECH,273,58.310000000000002
2014,Jan,Laura,Tapenades,ON,INDEPEND,376.56,103.61000000000007
2014,Jan,Laura,Tapenades,ON,METRO,123.8,34.100000000000009
2014,Jan,Laura,Tapenades,ON,STARSKY,154.80000000000001,33.599999999999994
2014,Jan,Laura,ZOthers,ON,SYSCO,2293.5900000000001,296.80999999999995
2014,Jan,Laura,ZOthers,ON,GRANDECH,2465.0500000000002,573.72000000000003
2014,Jan,Laura,ZOthers,ON,INDEPEND,5240.7799999999997,1289.6899999999991
2014,Jan,Laura,ZOthers,ON,LOBLAWS,3586,783.31999999999971
2014,Jan,Marie-Josee,Beets,AW,SAFEWAY,852.5,517.22000000000003
2014,Jan,Marie-Josee,Cherries,ON,COSTCO,-18589.5,-5176.7600000000002
2014,Jan,Marie-Josee,Cherries,US,DISTRUSA,37527.970000000001,9078.1099999999969
2014,Jan,Marie-Josee,Eggs,AW,SAFEWAY,12171.599999999999,5262.0099999999984
2014,Jan,Marie-Josee,Eggs,ON,COSTCO,1800,571.24000000000001
2014,Jan,Marie-Josee,Eggs,ON,SOBEYS,8392.7999999999993,3377.0699999999997
2014,Jan,Marie-Josee,Eggs,QC,COSTCO,5400,1505.6700000000001
2014,Jan,Marie-Josee,Eggs,US,DISTRUSA,361.70999999999998,160.49999999999997
2014,Jan,Marie-Josee,Horseradish,AW,SAFEWAY,1112.5,559.13999999999999
2014,Jan,Marie-Josee,Horseradish,EA,SOBEYS,735.84000000000003,351.11000000000001
2014,Jan,Marie-Josee,Horseradish,ON,SOBEYS,4401.6000000000004,2119.3300000000004
2014,Jan,Marie-Josee,Olives,BC,SOBEYS,1226.8900000000001,356.31000000000006
2014,Jan,Marie-Josee,Olives,EA,CO-OP,1676.9400000000001,438.4200000000003
2014,Jan,Marie-Josee,Olives,EA,SOBEYS,2882.1799999999998,1008.3899999999999
2014,Jan,Marie-Josee,Olives,ON,SOBEYS,2650.8800000000001,468.26000000000022
2014,Jan,Marie-Josee,Pepper,AW,SAFEWAY,420,271.44
2014,Jan,Marie-Josee,Pepper,ON,SOBEYS,176.25,101.97
2014,Jan,Marie-Josee,Pickle,AW,COSTCO,3708.8999999999996,1027.2199999999993
2014,Jan,Marie-Josee,Pickle,AW,SAFEWAY,17631.25,9114.8700000000008
2014,Jan,Marie-Josee,Pickle,BC,COSTCO,2409.1999999999998,287.31999999999971
2014,Jan,Marie-Josee,Pickle,EA,SOBEYS,1,0
2014,Jan,Marie-Josee,Pickle,ON,COSTCO,5734.3999999999996,600.32999999999993
2014,Jan,Marie-Josee,Pickle,ON,SOBEYS,14561.48,5396.4099999999999
2014,Jan,Marie-Josee,Pickle,QC,COSTCO,5452.7999999999993,570.84000000000015
2014,Jan,Marie-Josee,Pickle,US,DISTRIBU,9280,2157.9400000000005
2014,Jan,Marie-Josee,Pickle,US,DISTRUSA,1644.1500000000001,430.66000000000008
2014,Jan,Marie-Josee,Pickle,US,INDEPEND,-64.370000000000005,-16.890000000000001
2014,Jan,Marie-Josee,Relish,AW,COSTCO,6045.6000000000004,663.51999999999953
2014,Jan,Marie-Josee,Relish,BC,COSTCO,7859.2799999999997,-307.4399999999996
2014,Jan,Marie-Josee,Relish,ON,COSTCO,9870,-1903.3099999999977
2014,Jan,Marie-Josee,Relish,ON,SOBEYS,1991.5899999999999,614.58999999999992
2014,Jan,Marie-Josee,Relish,QC,COSTCO,6805.6000000000004,-1312.3999999999996
2014,Jan,Marie-Josee,Relish,US,DISTRIBU,1296,486.63000000000011
2014,Jan,Marie-Josee,Relish,US,DISTRUSA,1,-24.59
2014,Jan,Marie-Josee,Sauces,ON,SOBEYS,2228.8000000000002,742.48000000000002
2014,Jan,Marie-Josee,Sauces,US,DISTRUSA,1,-21.23
2014,Jan,Marie-Josee,Sauerkraut,AW,COSTCO,7175.1599999999999,2632.8400000000001
2014,Jan,Marie-Josee,Sauerkraut,AW,SAFEWAY,980,617.20000000000005
2014,Jan,Marie-Josee,Sauerkraut,AW,SOBEYS,7509.6000000000004,1420.5000000000018
